"subject_id","itemA","itemB","freesort_distance","trial_type_order","domain_itemA","domain_itemB"
"subj_02","reach for something","kick something",0.36,"causal_pairs_second","action","action"
"subj_02","sit down","kick something",0.2,"causal_pairs_second","action","action"
"subj_02","jump up and down","kick something",0.22,"causal_pairs_second","action","action"
"subj_02","become hungry","kick something",0.21,"causal_pairs_second","body","action"
"subj_02","think about something","kick something",0.68,"causal_pairs_second","mind","action"
"subj_02","feel scared","kick something",0.31,"causal_pairs_second","body","action"
"subj_02","see something","feel scared",0.55,"causal_pairs_second","mind","body"
"subj_02","get tired","feel scared",0.11,"causal_pairs_second","body","body"
"subj_02","take a walk","feel scared",0.21,"causal_pairs_second","action","body"
"subj_02","hear something","feel scared",0.61,"causal_pairs_second","mind","body"
"subj_02","remember something","feel scared",0.91,"causal_pairs_second","mind","body"
"subj_02","get sick","feel scared",0.42,"causal_pairs_second","body","body"
"subj_02","experience pain","feel scared",0.27,"causal_pairs_second","body","body"
"subj_02","choose what to do","feel scared",0.49,"causal_pairs_second","mind","body"
"subj_02","reach for something","feel scared",0.55,"causal_pairs_second","action","body"
"subj_02","sit down","feel scared",0.59,"causal_pairs_second","action","body"
"subj_02","jump up and down","feel scared",0.21,"causal_pairs_second","action","body"
"subj_02","become hungry","feel scared",0.32,"causal_pairs_second","body","body"
"subj_02","think about something","feel scared",1,"causal_pairs_second","mind","body"
"subj_02","kick something","feel scared",0.31,"causal_pairs_second","action","body"
"subj_03","jump up and down","take a walk",0.8,"causal_pairs_first","action","action"
"subj_03","get tired","take a walk",0.47,"causal_pairs_first","body","action"
"subj_03","reach for something","take a walk",0.11,"causal_pairs_first","action","action"
"subj_03","experience pain","take a walk",0.51,"causal_pairs_first","body","action"
"subj_03","hear something","take a walk",0.66,"causal_pairs_first","mind","action"
"subj_03","feel scared","take a walk",0.52,"causal_pairs_first","body","action"
"subj_03","become hungry","take a walk",0.73,"causal_pairs_first","body","action"
"subj_03","think about something","take a walk",0.5,"causal_pairs_first","mind","action"
"subj_03","kick something","take a walk",0.81,"causal_pairs_first","action","action"
"subj_03","see something","take a walk",0.06,"causal_pairs_first","mind","action"
"subj_03","choose what to do","take a walk",0.81,"causal_pairs_first","mind","action"
"subj_03","remember something","take a walk",0.72,"causal_pairs_first","mind","action"
"subj_03","sit down","take a walk",0.75,"causal_pairs_first","action","action"
"subj_03","get sick","take a walk",0.53,"causal_pairs_first","body","action"
"subj_03","take a walk","jump up and down",0.8,"causal_pairs_first","action","action"
"subj_03","get tired","jump up and down",0.62,"causal_pairs_first","body","action"
"subj_03","reach for something","jump up and down",0.71,"causal_pairs_first","action","action"
"subj_03","experience pain","jump up and down",0.61,"causal_pairs_first","body","action"
"subj_03","hear something","jump up and down",0.43,"causal_pairs_first","mind","action"
"subj_03","feel scared","jump up and down",0.76,"causal_pairs_first","body","action"
"subj_03","become hungry","jump up and down",0.49,"causal_pairs_first","body","action"
"subj_03","think about something","jump up and down",0.72,"causal_pairs_first","mind","action"
"subj_03","kick something","jump up and down",0.01,"causal_pairs_first","action","action"
"subj_03","see something","jump up and down",0.74,"causal_pairs_first","mind","action"
"subj_03","choose what to do","jump up and down",0,"causal_pairs_first","mind","action"
"subj_03","remember something","jump up and down",0.46,"causal_pairs_first","mind","action"
"subj_03","sit down","jump up and down",0.03,"causal_pairs_first","action","action"
"subj_03","get sick","jump up and down",0.74,"causal_pairs_first","body","action"
"subj_03","take a walk","get tired",0.47,"causal_pairs_first","action","body"
"subj_03","jump up and down","get tired",0.62,"causal_pairs_first","action","body"
"subj_03","reach for something","get tired",0.49,"causal_pairs_first","action","body"
"subj_03","experience pain","get tired",0.03,"causal_pairs_first","body","body"
"subj_03","hear something","get tired",0.78,"causal_pairs_first","mind","body"
"subj_03","feel scared","get tired",0.14,"causal_pairs_first","body","body"
"subj_03","become hungry","get tired",0.86,"causal_pairs_first","body","body"
"subj_03","think about something","get tired",0.1,"causal_pairs_first","mind","body"
"subj_03","kick something","get tired",0.62,"causal_pairs_first","action","body"
"subj_03","see something","get tired",0.48,"causal_pairs_first","mind","body"
"subj_03","choose what to do","get tired",0.63,"causal_pairs_first","mind","body"
"subj_03","remember something","get tired",0.84,"causal_pairs_first","mind","body"
"subj_03","sit down","get tired",0.58,"causal_pairs_first","action","body"
"subj_03","get sick","get tired",0.12,"causal_pairs_first","body","body"
"subj_03","take a walk","reach for something",0.11,"causal_pairs_first","action","action"
"subj_03","jump up and down","reach for something",0.71,"causal_pairs_first","action","action"
"subj_03","get tired","reach for something",0.49,"causal_pairs_first","body","action"
"subj_03","experience pain","reach for something",0.53,"causal_pairs_first","body","action"
"subj_03","hear something","reach for something",0.54,"causal_pairs_first","mind","action"
"subj_03","feel scared","reach for something",0.57,"causal_pairs_first","body","action"
"subj_03","become hungry","reach for something",0.61,"causal_pairs_first","body","action"
"subj_03","think about something","reach for something",0.55,"causal_pairs_first","mind","action"
"subj_03","kick something","reach for something",0.73,"causal_pairs_first","action","action"
"subj_03","see something","reach for something",0.04,"causal_pairs_first","mind","action"
"subj_03","choose what to do","reach for something",0.72,"causal_pairs_first","mind","action"
"subj_03","remember something","reach for something",0.6,"causal_pairs_first","mind","action"
"subj_03","sit down","reach for something",0.67,"causal_pairs_first","action","action"
"subj_03","get sick","reach for something",0.58,"causal_pairs_first","body","action"
"subj_03","take a walk","experience pain",0.51,"causal_pairs_first","action","body"
"subj_03","jump up and down","experience pain",0.61,"causal_pairs_first","action","body"
"subj_03","get tired","experience pain",0.03,"causal_pairs_first","body","body"
"subj_03","reach for something","experience pain",0.53,"causal_pairs_first","action","body"
"subj_03","hear something","experience pain",0.79,"causal_pairs_first","mind","body"
"subj_03","feel scared","experience pain",0.14,"causal_pairs_first","body","body"
"subj_03","become hungry","experience pain",0.88,"causal_pairs_first","body","body"
"subj_03","think about something","experience pain",0.1,"causal_pairs_first","mind","body"
"subj_03","kick something","experience pain",0.62,"causal_pairs_first","action","body"
"subj_03","see something","experience pain",0.51,"causal_pairs_first","mind","body"
"subj_03","choose what to do","experience pain",0.62,"causal_pairs_first","mind","body"
"subj_03","remember something","experience pain",0.85,"causal_pairs_first","mind","body"
"subj_03","sit down","experience pain",0.58,"causal_pairs_first","action","body"
"subj_03","get sick","experience pain",0.11,"causal_pairs_first","body","body"
"subj_03","take a walk","hear something",0.66,"causal_pairs_first","action","mind"
"subj_03","jump up and down","hear something",0.43,"causal_pairs_first","action","mind"
"subj_03","get tired","hear something",0.78,"causal_pairs_first","body","mind"
"subj_03","reach for something","hear something",0.54,"causal_pairs_first","action","mind"
"subj_03","experience pain","hear something",0.79,"causal_pairs_first","body","mind"
"subj_03","feel scared","hear something",0.91,"causal_pairs_first","body","mind"
"subj_03","become hungry","hear something",0.07,"causal_pairs_first","body","mind"
"subj_03","think about something","hear something",0.88,"causal_pairs_first","mind","mind"
"subj_03","kick something","hear something",0.45,"causal_pairs_first","action","mind"
"subj_03","see something","hear something",0.59,"causal_pairs_first","mind","mind"
"subj_03","choose what to do","hear something",0.44,"causal_pairs_first","mind","mind"
"subj_03","remember something","hear something",0.05,"causal_pairs_first","mind","mind"
"subj_03","sit down","hear something",0.41,"causal_pairs_first","action","mind"
"subj_03","get sick","hear something",0.9,"causal_pairs_first","body","mind"
"subj_03","take a walk","feel scared",0.52,"causal_pairs_first","action","body"
"subj_03","jump up and down","feel scared",0.76,"causal_pairs_first","action","body"
"subj_03","get tired","feel scared",0.14,"causal_pairs_first","body","body"
"subj_03","reach for something","feel scared",0.57,"causal_pairs_first","action","body"
"subj_03","experience pain","feel scared",0.14,"causal_pairs_first","body","body"
"subj_03","hear something","feel scared",0.91,"causal_pairs_first","mind","body"
"subj_03","become hungry","feel scared",1,"causal_pairs_first","body","body"
"subj_03","think about something","feel scared",0.03,"causal_pairs_first","mind","body"
"subj_03","kick something","feel scared",0.77,"causal_pairs_first","action","body"
"subj_03","see something","feel scared",0.54,"causal_pairs_first","mind","body"
"subj_03","choose what to do","feel scared",0.78,"causal_pairs_first","mind","body"
"subj_03","remember something","feel scared",0.98,"causal_pairs_first","mind","body"
"subj_03","sit down","feel scared",0.73,"causal_pairs_first","action","body"
"subj_03","get sick","feel scared",0.02,"causal_pairs_first","body","body"
"subj_03","take a walk","become hungry",0.73,"causal_pairs_first","action","body"
"subj_03","jump up and down","become hungry",0.49,"causal_pairs_first","action","body"
"subj_03","get tired","become hungry",0.86,"causal_pairs_first","body","body"
"subj_03","reach for something","become hungry",0.61,"causal_pairs_first","action","body"
"subj_03","experience pain","become hungry",0.88,"causal_pairs_first","body","body"
"subj_03","hear something","become hungry",0.07,"causal_pairs_first","mind","body"
"subj_03","feel scared","become hungry",1,"causal_pairs_first","body","body"
"subj_03","think about something","become hungry",0.96,"causal_pairs_first","mind","body"
"subj_03","kick something","become hungry",0.51,"causal_pairs_first","action","body"
"subj_03","see something","become hungry",0.65,"causal_pairs_first","mind","body"
